artist_name,title,year,duration
Off Broadway,Bully Bully (LP Version),1979,244.87138
Oh No,Soul of Ethiopia,2009,110.57587
Ol' Dirty Bastard,Hippa To Da Hoppa [Explicit Version],1995,181.62893
Old Man's Child,Towards Eternity,1998,317.12608
Old Man's Child,Life Deprived,2003,288.44363
Old Soul,Silent Night,2008,85.99465
Oldelaf et Monsieur D,Rue de Nantes,2006,249.41669
Oldelaf et Monsieur D,Ouragan,2006,540.47302
Oldelaf et Monsieur D,La fête à la prison,2009,296.93342
Olga Tañon,Ojos Negros,2002,254.1971
Olga Tañón,Como Olvidar (Merengue Versión),2006,279.53587
Oliver Kalkofe,Kapitel 4,2008,549.3024
Olivia Ruiz,Enervé,2004,230.24281
Olivia Ruiz,Vitrier,2005,252.86485
One Block Radius,All On Our Own,2008,236.72118
Onesidezero,Awake (Album Version),2001,228.80608
Onesidezero,Eight (Album Version),2001,281.12934
Onyx,Wet The Club,2002,255.50322
Open Hand,Never Alone,1999,486.97424
Open Hand,11th Street,2000,278.56934
Open Hand,The Ambush,2004,136.98567
Open Hand,Tough Guy,2004,187.76771
Opiate For The Masses,21st Century Time Bomb,2008,233.11628
Orbital,Chime (edit),1990,192.20853
Orbital,Forever,1994,478.45832
Orbital,Are We Here ?,1994,933.642
Orbital,I Don't Know You People,1999,467.53914
Orbital,Adnans,1999,521.56036
Orbital,Illuminate,2001,327.8624
Orbital,Farenheit 303,2005,504.47628
Organized Konfusion,Hate,1997,198.3473
Orquesta America,Boda de Oro,1997,353.69751
Orquesta Aragón,Ven Morena,2003,173.68771
Orquesta Broadway,Principe Nino - Original,1981,421.35465
Orquestra,Tema Da Desilusão (Garota De Ipanema),1967,87.58812
Orthrelm,Scelxenak,2002,70.03383
Oscar Lima,If You Wanna Be My Friend,1999,218.72281
Oscar Lima,Desert Caravan,2000,230.3473
Otis Spann,Evil Ways,1989,233.63873
Otis Spann,Half Ain't Been Told,1989,283.29751
Otis Spann,Spann's Boogie,1990,134.89587
Otis Spann,Must Have Been The Devil,1990,160.83546
Otis Spann,No More Doggin',1995,180.40118
Otis Spann,Someday Baby,1995,318.22322
Otis Spann,Can't Do Me No Good,1997,141.24363
Otis Taylor,Round and Round,2001,107.83302
Otis Taylor,Hungry People,2001,301.87057
Otis Taylor,Talking About It Blues,2009,285.72689
Out Of The Grey,Dreaming Of April,1995,225.95873
OutKast,Call Of Da Wild,1994,366.39302
OutKast,Wailin',1996,118.9873
OutKast,"Return Of The ""G",1998,289.25342
OutKast,Happy Valentine's Day,2003,323.10812
OutKast featuring George Clinton,Synthesizer,1998,311.30077
Outerspace,Fire and Ice,2004,242.78159
Outerspace,Drive By Music,2006,200.9073
Owl City,Panda Bear,2007,187.6371
Owl City,On The Wing,2008,301.16526
Owsley,The Homecoming Song (Album Version),1999,179.64363
Owsley,Zavelow House (Album Version),1999,221.77914
Owsley,Class Clown/Good Old Days (Reprise),1999,348.02893
Oztara,La Route Est Belle,2005,207.51628
PATSY CLINE & WILLIE NELSON,Life's Railway To Heaven,1991,175.41179
PRE,Greasers,2007,92.70812
Pacha Massive,Don't let go,2006,205.89669
Pacha Massive,Drive,2007,300.93016
Pacha Massive,Take The Wheel,2009,211.17342
Pacha Massive,Just Want To See Ya,2009,241.68444
Pagan Wanderer Lu,Knight -> King 4,2006,346.25261
Palito Ortega,Corazón Contento,2004,156.96934
Panic! At The Disco,I Constantly Thank God For Esteban (Album Version),2005,210.25914
Panzer AG,bereit,2004,233.27302
Panzer AG,WHEN I AM YOU,2006,305.05751
Papa Wemba,Zero,1992,265.76934
Papa Wemba,Excuse me,1998,168.6722
Papa Wemba,Bakwetu,1998,293.53751
Papoose,Intro,2006,46.47138
Paris_ Texas,Hip Replacement,2002,225.67138
Pascal Obispo,Chlore,1994,231.00036
Pascal Obispo,La Prétention De Rien,2004,237.63546
Pascal Obispo,La Machine,2006,246.56934
Pascal Sangla,Une petite pause,2010,243.1473
Pascal Sangla,Assis par terre,2010,333.76608
Pat Green,Threadbare Gypsy Soul,2001,295.75791
Pat Metheny,Hermitage,1979,338.02404
Pat Metheny,Traveling Fast,2008,711.70567
Patience Dabany,Abagui Alobi,1994,369.162
Patricia Kaas,Elle Voulait Jouer Cabaret,1988,247.11791
Patrick Bruel,L'Appart,1991,263.94077
Patrick Bruel,Au Bout De La Marelle,1999,257.2273
Patrick Lamb,I Remember,2007,290.37669
Patsy Cline,A Poor Man's Roses,1961,168.95955
Patsy Cline,I Cried All The Way To The Altar,1995,148.40118
Patti Smith,Wing,1996,293.53751
Patti Smith,Lo and Beholden,2000,283.19302
Patti Smith Group,Wave,1979,284.21179
Patton Oswalt,A Brief History of Shitty Comedy,2004,121.96526
Patton Oswalt,You Are Allowed 20 Birthday Parties (Album),2007,338.05016
Patty Griffin,Let Him Fly,1996,191.39873
Patty Griffin,Moses,1996,208.32608
Patty Griffin,Flaming Red,1998,134.05995
Patty Griffin,All Creatures Of Our God And King,2010,256.39138
Paul Avgerinos,Song Without End,2004,324.51873
Paul Avgerinos,In My Heart,2004,338.96444
Paul Avgerinos,Gnosis,2006,423.60118
Paul Brown,Side Steppin',2005,214.69995
Paul Brown,Old Friends,2005,243.90485
Paul Cantelon,The Other Boleyn Girl - Opening Titles,2008,146.442
Paul Cantelon,Mary In Labor,2008,210.54649
Paul Carrack,Dedicated,1989,324.46649
Paul Carrack,I'm On Your Tail,1989,374.96118
Paul Geremia,Tootie Blues,2004,204.56444
Paul Glazby,Beautiful,2001,541.51791
Paul Rogers,The Hunter,1993,265.01179
Paul Stanley,Move On,1978,191.55546
Paul Thorn,Mood Ring,2006,236.53832
Paula Santoro,The Girl From Ipanema (Garota De Ipanema),2006,192.41751
Pearl Jam,Wishlist,1998,235.25832
Pearl Jam,You Are,2002,268.69506
Pearl Jam,Inside Job,2006,428.56444
Pedro Aznar,Stand,1995,194.61179
Pedro Aznar,Amor De Juventud,1995,368.3522
Pedro Luis e a Parede,In The Rain,1997,151.92771
Pedro Luis e a Parede,Soul,1997,229.45914
Pee Wee King,Slow Poke,1989,182.282
Peggy Lee,Mr. Wonderful,1992,200.6722
Peggy Zina,O Hiroteros Ehthros Mou,2009,200.38485
Pelle Carlberg,I Love You_ You Imbecile,2007,174.81098
Pelle Carlberg,Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls,2007,247.24853
Penguin Café Orchestra,Harmonic Necklace,1981,72.77669
Penguin Café Orchestra,Horns Of The Bull,1987,275.12118
Penguin Café Orchestra,Bean Fields (Live) (2001 Digital Remaster),2001,270.78485
Pennywise,Yell Out,2005,154.85342
Pennywise,6TH Avenue Nightmare,2005,159.89506
Pennywise,Lies,2005,242.33751
Pepe Kalle,Roger Milla,2005,369.52771
Pepper,Point And Shoot (Demo),2007,264.59383
Pepper,Musical 69,2008,172.87791
Pepper,Freeze,2008,204.5122
Pepper,Stormtrooper (Live),2009,108.93016
Percy Faith And His Orchestra,The Song From Moulin Rouge,1953,220.15955
Percy Mayfield,Please Send Me Someone To Love,1950,173.50485
Peret,Tócale Las Palmas,1973,179.69587
Perrey And Kingsley,Spooks In Space,1966,122.64444
Perrey And Kingsley,The Minuet Of The Robots,1968,137.19465
Perrey And Kingsley,The Unidentified Flying Object,1988,119.64036
Perrey And Kingsley,Gossippo Perpetuo,2001,127.9473
Pescado Rabioso,Aguas Claras De Olimpos,1973,526.21016
Pescado Rabioso,¡Hola_ Pequeño Ser!,1973,579.44771
Pete Rock & C.L. Smooth,They Reminisce Over You (Single Version),1992,286.69342
Peter Gallagher,Everytime It Rains,2005,182.282
Peter Tosh,Soon Come (2002 Digital Remaster),1978,238.23628
Peter Tosh,Stand Firm (2002 Digital Remaster),1978,371.1473
Phantom Planet,Here I Am,2004,120.65914
Phantom Planet,After Hours,2004,164.12689
Phantom Planet,The Meantime,2004,209.34485
Phantom Planet,Leader (Album Version),2008,169.84771
Phantomsmasher,Bishop Hopping,2002,382.14485
Phil Collins,I'm Not Moving,1981,154.93179
Phil Collins,I Cannot Believe It's True,1982,316.39465
Phil Collins,One More Night,1985,285.98812
Phil Collins,Two Hearts,1988,204.19873
Phil Collins,You Can't Hurry Love (Live),1990,174.23628
Phil Collins,Everyday,1993,343.43138
Phil Collins,Please Come Out Tonight,1993,346.5922
Phil Collins,That's What You Said  (LP Version),1996,260.96281
Phil Collins,Dance Into The Light (LP Version),1996,262.00771
Phil Collins,Testify,2002,392.82893
Phil Collins,Welcome,2003,216.92036
Phil Vassar,Like I Never Loved Before,2000,265.24689
Phil Vassar,This Is My Life,2008,217.28608
Philip Bailey,Silent Night,1998,210.93832
Philip Glass,Left Alone...,2007,93.33506
Philly's Most Wanted,Y'all Can't Never Hurt Us (Clean Version),2001,242.25914
Photek,124,1997,421.19791
Photek,Under The Palms,2000,157.3873
Photek,Terminus,2000,326.922
Photek,Junk,2000,327.88853
Photo Atlas,Red Orange Yellow,2007,189.75302
Pictures of Then,When It Stings,2009,182.83057
Piero Umiliani,Apertura in jazz,1998,234.57914
Pierre Perret,Donnez-nous des jardins,1975,238.10567
Pierre Perret,Le poulet,1994,90.46159
Pierre Perret,L'idole des femmes,1994,143.46404
Pierre Perret,Marcel,1994,277.21098
Pierre Perret,Les Trois Orfèvres,2007,132.07465
Pink Floyd,Matilda Mother (Stereo) (2007 Remaster),1967,187.42812
Pink Floyd,The Gold It's In The ... (1996 Digital Remaster),1972,188.1073
Placebo,Every You Every Me (Infected By The Scourge Of The Earth),1999,237.94893
Placebo,Slave To The Wage,2000,246.96118
Placebo,Where Is My Mind (XFM Live Version),2003,223.92118
Placebo,English Summer Rain,2003,241.52771
Placebo,Evalia,2003,260.75383
Placebo,Hardly Wait,2009,180.13995
Placebo,The Never-Ending Why,2009,221.6224
Planet P Project,A Boy Who Can't Talk Part 2,1984,74.762
Planet P Project,Pink World,1984,269.81832
Planetakis,Letters to Norway,2007,234.73587
Planxty,Follow Me Up To Carlow,1973,139.72853
Planxty,Junior Crehan's Favourite - Corney Is Coming,1973,156.18567
Plasmatics,Sometimes I,1979,230.66077
Plasmatics,Dream Lover,1980,344.24118
Plasmatics,Lightning Breaks,1996,168.25424
Plies,Goons Lurkin (Instrumental Album Version),2007,233.42975
Plies featuring Tank,You (featuring Tank) (Amended Album Version),2007,218.04363
Plump DJs,Weighed Down,2003,304.45669
Plump DJs,Contact 00,2003,348.55138
Point Of Grace,Amazing (LP Version),1998,294.08608
Polkaholix,Machopolka,2007,190.56281
Polkaholix,Krause seine Kreuzpolka,2007,196.93669
Poncho Sanchez,Manteca,1987,350.27546
Poncho Sanchez,Going Back To New Orleans,2001,282.20036
Poncho Sanchez,Ju Ju,2001,427.07546
Poncho Sanchez,Co Co My My,2002,307.09506
Poncho Sanchez,Lip Smacker,2004,372.37506
Poncho Sanchez / Dianne Reeves,Morning,1999,355.05587
Porcupine Tree,Music For The Head,1991,162.06322
Porcupine Tree,Waiting,1997,416.80934
Porcupine Tree,Strip The Soul (album version),2002,441.88689
Porcupine Tree,Remember Me Lover (Album Version),2009,454.16444
Portable,Don't Give Up,2002,369.60608
Portable,Theresa,2003,362.60526
Porter Wagoner,Angel Band,1997,152.34567
Power Pill Fist,Chuckanut Drive,2008,291.42159
Precious Bryant,Blues All Around My Bed,2002,154.30485
Precious Bryant,When The Saints Go Marching In,2002,164.8322
Precious Bryant,Dark Angel,2005,193.72363
Pride Tiger,56 Days,2007,229.22404
Primordial,Here I Am King,1995,264.88118
Primordial,Journey's End,1998,425.19465
Primordial,Autumn's Ablaze (Live),1998,484.10077
Primordial,The Burning Season (Live),1998,508.3424
Primordial,Empire Falls,2007,458.9971
Prince,Baby (LP Version),1978,190.06649
Princess Lover,Prends-Moi La Main,2007,262.45179
Professor Longhair,Bald Head,1980,153.49506
Professor Longhair,Junco Partner,1985,208.45669
Professor Longhair,Doin' It,1985,242.31138
Professor Longhair,No Buts - No Maybes,1993,127.37261
Public Image Ltd,The Suit,1979,209.3971
Public Image Ltd,This Is Not A Love Song,1983,251.50649
Public Image Ltd,(This Is Not A) Love Song (Live),1983,388.28363
Public Image Ltd,The Order Of Death,1984,288.80934
Public Image Ltd,Ease,1985,492.30322
Pursuit Of Happiness,Down On Him,1988,151.01342
Pursuit Of Happiness,Hard To Laugh,1988,159.60771
Pursuit Of Happiness,She's So Young,1988,216.39791
Pursuit Of Happiness,Killed By Love,1988,245.10649
Pyranja,Anfang Vom Ende,2003,60.55138
Pyranja,Nordcore,2004,225.33179
Pyranja,Nie Wieder (Live Version),2006,167.54893
Pyranja,Nie Wieder (Toktok RMX),2006,317.09995
Pyrolator,Passage To Melilla,2005,180.24444
Quadro Nuevo,Nature Boy,2002,133.98159
Quadro Nuevo,Allez_ Glissez!,2002,215.30077
Quadro Nuevo,La Muneca de Alcazar,2002,232.9073
Quadro Nuevo,Swing Vagabond,2006,272.92689
Queens Of The Stone Age,Everybody's Gonna Be Happy,2002,155.61098
Queens Of The Stone Age,This Lullaby,2005,82.85995
Queens Of The Stone Age,I Never Came,2005,288.41751
Quincy Jones,Stormy Weather,1988,196.04853
Quincy Jones,Exodus,1988,204.82567
Quinteto Violado,A Burrinha,1999,136.77669
R. Carlos Nakai,Blood Round Dance Song (World),1982,146.33751
R. Carlos Nakai,Red Wind (World),1994,551.81016
R.E.M.,Stumble,1982,340.11383
R.E.M.,There She Goes Again,1983,163.81342
R.E.M.,Final Straw (Album Version),2004,246.17751
R.L. Burnside,Over The Hill,1997,257.35791
R.L. Burnside,Rollin' and Tumblin',2001,196.88444
R.L. Burnside,Glory Be,2004,277.78567
RIDDLIN' KIDS,Stop The World,2004,195.65669
RUN-DMC,Hard Times,1984,234.65751
RUN-DMC,Jam-Master Jammin',1985,259.97016
RUN-DMC,Slow And Low,1985,266.21342
RUN-DMC,King Of Rock,1985,446.32771
RUN-DMC,Crack,1988,101.74649
RUN-DMC,Miss Elaine,1988,185.23383
RUN-DMC,Run's House,1988,201.82159
RUN-DMC,Bob Your Head,1990,227.5522
RUN-DMC,Faces,1990,267.59791
RUN-DMC,Can I Get A Witness,1993,216.65914
RUN-DMC Featuring Jagged Edge,Let's Stay Together (Together Forever),2001,197.77261
RUN-DMC vs. Jason Nevins,It's Like That,1984,250.06975
Rachael Starr,Till There Was You (John Creamer & Stephane K Remix),2005,608.23465
Rachel Portman,The Letters,2008,161.43628
Rachel Portman,Bridget,2008,199.05261
Radio Birdman,Zeno Beach,2006,174.28853
Radio Moscow,Broke Down,2009,255.89506
Radiohead,Vegetable (Live),1993,188.31628
Radiohead,Stop Whispering (US Version),1993,250.8273
Radiohead,Bullet Proof ... I Wish I Was (Acoustic),1995,214.7522
Radiohead,Subterranean Homesick Alien,1997,267.20608
Radiohead,Everything In Its Right Place,2000,249.93914
Radiohead,Fast-Track,2001,197.45914
Radiohead,2 + 2 = 5,2003,198.47791
Radiohead,15 Step,2007,237.21751
Radiohead,You (Demo),2009,204.06812
Radiohead,Fake Plastic Trees (Acoustic Version),2009,281.12934
Rage Against The Machine,Kick Out The Jams,2000,201.56036
Rah Digga (Featuring Outsidaz),The Last Word (Amended Version),2000,256.80934
Rainbow,Still I'm Sad,1975,663.24853
Rainbow,Rainbow Eyes,1978,454.1122
Rainbow,Can't Happen Here,1981,299.57179
Rajery,Mahafinaritra,2005,219.48036
Rakim,Skit,1997,19.12118
Rakim,Outro,1997,79.93424
Rakim feat. Tracey Horton,Won't Be Long,2009,291.97016
Ramesses,Unholy Outburst #3,2005,608.7571
Rance Allen Group,The Painter,2006,199.13098
Rance Allen Group,The Painter,2006,201.27302
Randy Travis,On The Other Hand (Album Version),1986,186.3571
Randy Travis,Down At The Old Corral (Album Version),1993,198.76526
Randy Travis,Wind In The Wire (Album Version),1993,211.40853
Randy Travis,Don't Take Your Love Away From Me (Album Version),1996,176.43057
Raphaël,La Mémoire Des Jours,2003,255.65995
Raphaël,Caravane (Live 2006),2007,234.39628
Raphaël,Je Sais Que La Terre Est Plate,2008,148.74077
Ras Michael and the Sons of Negus,Ethiopian Anthem,1978,243.98322
Rauni Pekkala,Miesten tähden,1994,162.14159
Ray Barretto,Guarare,1992,335.22893
Ray Lynch,Kathleen's Song / Ray Lynch,1984,250.22649
Ray Lynch,Ralph's Rhapsody,1998,283.74159
Ray Pillow,We're Together Again,1998,129.12281
Ray Price,Make The World Go Away,1989,125.1522
Rea_ Chris,E,1999,366.28853
Reach 454,6 Yrs (Album Version ),2003,237.19138
Red Foley,Old Shep,1936,192.80934
Red Hot Chili Peppers,American Ghost Dance (2003 Digital Remastered),1985,231.23546
Red Hot Chili Peppers,The Greeting Song (Album Version),1991,193.43628
Red Hot Chili Peppers,Naked In The Rain (Album Version),1991,265.63873
Red Hot Chili Peppers,Get On Top (Album Version),1999,198.05995
Red Hot Chili Peppers,Emit Remmus (Album Version),1999,240.19546
Red Hot Chili Peppers,Parallel Universe (Album Version),1999,269.34812
Red Hot Chili Peppers,Venice Queen (Album Version),2002,367.01995
Red I Flight,Rock Biter (Album Version),2008,179.01669
Red I Flight,Of Myth And Men (Album Version),2008,259.29098
Red Stick Ramblers,Why_ Now Baby?,2000,194.0371
Redman,Jam 4 U,1992,185.83465
Redman,I Got A Seecret,1998,209.6322
Redman,WKYA (drop),2001,124.18567
Redman,Muh- F***a,2001,199.81016
Redman,Suicide,2007,209.84118
Reel Big Fish,Why Do All Girls Think They're Fat (Album),2007,153.67791
Reel Big Fish,Cannibal (Dance Mix),2007,253.09995
Regina Belle,Quiet Time,1993,307.22567
Regina Belle,Quiet Time,1993,307.33016
Regina Belle,You Are Everything,1995,225.33179
Regina Belle,If I Ruled The World,2004,274.80771
Remmy Ongala,Karola,2007,348.52526
Remy Shand,The Second One,2002,250.77506
Renee Rosnes,Children's Song No. 3,2000,320.522
Republica,Pub Pusher,1998,264.22812
Republica;Jonny Male;Dave Arch,Ready To Go,1996,303.85587
Restless Heart,That Rock Won't Roll,1986,210.46812
Rhian Benson,Say How I Feel,2004,207.46404
Rhian Sheehan,An Afternoon On the Moon (Jet Jaguar's Remix),2001,200.77669
Rhian Sheehan,Existing Alone,2001,288.62649
Rhian Sheehan,Degrees of Freedom,2002,314.48771
Rhian Sheehan,Untitled,2004,38.922
Rhinoceros,You're My Girl (LP Version),2002,280.24118
Ricardo Lemvo,Yiri Yiri Bon,1997,292.12689
Richard Galliano,Honey Fingers,1992,196.25751
Richard Galliano,Les Forains,1999,190.74567
Richard Galliano,French Touch,1999,201.09016
Richard Galliano,L' Envers Du Décor,1999,261.74649
Richard Hawley And Death Ramps_ Arctic Monkeys,Bad Woman,2007,139.78077
Richard Hell & The Voidoids,Another World (Album Version),1977,494.10567
Richard Lloyd,Number Nine (LP Version),1979,172.77342
Richi M.,Wake Me Up,1998,590.00118
Richi M.,Popcorn,2000,350.22322
Richie McDonald,If Every Day Could Be Christmas,2009,290.69016
Richie Ray & Bobby Cruz,Guaguanco Raro,1970,418.53342
Richie Ray & Bobby Cruz,El Gallo Y La Vaca,2005,209.162
Rick Astley,Never Gonna Give You Up,1987,211.69587
Rick Astley,You Move Me,1987,225.4624
Rick Astley,The Bottom Line,1991,317.83138
Rick Astley,Hopelessly,1993,215.09179
Rick Astley,Close To You,2005,184.55465
Rick Astley,Nature Boy,2005,192.10404
Rickie Lee Jones,Danny's All-Star Joint (LP Version),1979,246.62159
Rickie Lee Jones,Love Is Gonna Bring Us Back Alive,1989,291.57832
Rickie Lee Jones,Just My Baby,1989,314.72281
Rickie Lee Jones,Away From The Sky,1989,331.36281
Rickie Lee Jones,Second Time Around,1991,291.97016
Ricky Martin,She's All I Ever Had,1999,295.33995
Ricky Martin,Fuego De Noche_ Nieve De Día,2001,336.19546
"Ricky Martin Feat. La Mari de ""Chambao",Tu Recuerdo,2008,247.87546
Righteous Brothers,See That Girl,1965,190.14485
Righteous Brothers,Little Latin Lupe Lu,1975,130.0371
Righteous Brothers,Harlem Shuffle,1999,188.55138
Rihanna,Music Of The Sun,2005,235.98975
Rihanna,We Ride,2006,237.87057
Rihanna,SOS,2006,244.50567
Rihanna,Breakin' Dishes,2007,199.6273
Rihanna,Good Girl Gone Bad,2007,208.16934
Rihanna,Good Girl Gone Bad,2007,213.26322
Rihanna,Don't Stop The Music,2007,283.8722
Rikk Agnew,Everyday,1982,269.40036
